date,exchange,beginning_outstanding,fresh_exposure,exposure_liquidated,end_outstanding,securities_count,amount_financed,exposure_taken
2011-02-01,NSE,163.77,5.33,7.49,161.6,961,,
2011-02-02,NSE,161.6,5.76,5.67,161.69,958,,
2011-02-03,NSE,161.69,4.3,6.79,159.2,960,,
2011-02-04,NSE,159.2,5.15,6.82,157.53,961,,
2011-02-07,NSE,157.53,8.83,10.51,155.85,962,,
2011-02-08,NSE,155.85,9.19,7.56,157.48,961,,
2011-02-09,NSE,157.48,6.1,6.74,156.84,962,,
2011-02-10,NSE,156.84,8.06,8.21,156.69,965,,
2011-02-11,NSE,156.69,7.78,8.02,156.45,965,,
2011-02-14,NSE,156.45,6.11,9.27,153.29,966,,
2011-02-15,NSE,153.29,6.3,8.21,151.38,962,,
2011-02-16,NSE,151.38,3.87,4.84,150.41,963,,
2011-02-17,NSE,150.41,4.28,6.26,148.42,965,,
2011-02-18,NSE,148.42,4.43,5.19,147.66,964,,
2011-02-21,NSE,147.66,6.72,7.03,147.36,961,,
2011-02-22,NSE,147.36,3.97,4.33,146.99,960,,
2011-02-23,NSE,146.99,4.39,4.19,147.2,960,,
2011-02-24,NSE,147.2,5.64,4.31,148.54,961,,
2011-02-25,NSE,148.54,8.24,5.72,151.06,962,,
2011-02-28,NSE,151.06,5.08,5.87,150.26,961,,
2011-03-01,NSE,150.26,5.15,6.07,149.35,962,,
2011-03-03,NSE,149.35,4.75,8.5,145.59,963,,
2011-03-04,NSE,145.59,3.97,6.02,143.54,970,,
2011-03-07,NSE,143.54,4.03,4.92,142.65,957,,
2011-03-08,NSE,142.65,4.57,4.64,142.57,958,,
2011-03-09,NSE,142.57,3.42,3.67,142.33,958,,
2011-03-10,NSE,142.33,3.31,3.38,142.25,957,,
2011-03-11,NSE,142.25,8.06,8.54,141.78,960,,
2011-03-14,NSE,141.78,9.08,10.12,140.75,957,,
2011-03-15,NSE,140.75,8.54,5.82,143.46,956,,
2011-03-16,NSE,143.49,5.64,6.89,142.24,955,,
2011-03-17,NSE,142.24,5.22,5.63,141.82,956,,
2011-03-18,NSE,141.82,4.96,4.5,142.28,961,,
2011-03-21,NSE,142.28,6.3,4.38,144.2,960,,
2011-03-22,NSE,144.2,5.91,4.45,145.66,961,,
2011-03-23,NSE,145.66,5.96,7.86,143.76,961,,
2011-03-24,NSE,143.76,6.96,7.86,142.85,957,,
2011-03-25,NSE,142.85,3.83,6.28,140.4,956,,
2011-03-28,NSE,140.4,3.69,6.88,137.22,956,,
2011-03-29,NSE,137.22,4.28,6.31,135.19,956,,
2011-03-30,NSE,135.19,4.41,5.89,133.71,955,,
2011-03-31,NSE,133.71,6.05,5.74,134.02,954,,
2011-04-01,NSE,134.02,4.41,6.3,132.13,954,,
2011-04-04,NSE,132.13,5.29,5.69,131.73,955,,
2011-04-05,NSE,131.73,7.13,5.82,133.05,954,,
2011-04-06,NSE,133.05,6.24,6.46,132.82,953,,
2011-04-07,NSE,132.82,7.43,6.52,133.73,955,,
2011-04-08,NSE,133.73,6.16,5.41,134.48,948,,
2011-04-11,NSE,134.48,7.1,5.64,135.93,950,,
2011-04-13,NSE,135.93,5.6,5.08,136.45,951,,
2011-04-15,NSE,136.45,4.64,4.87,136.22,950,,
2011-04-18,NSE,136.22,7.35,5.26,138.3,954,,
2011-04-19,NSE,138.3,8.12,5.79,140.63,955,,
2011-04-20,NSE,140.63,6.15,5.43,141.35,955,,
2011-04-21,NSE,141.35,6.56,6.44,141.47,952,,
2011-04-25,NSE,141.47,6.63,5.92,142.18,949,,
2011-04-26,NSE,142.18,4.96,5.73,141.42,948,,
2011-04-27,NSE,141.42,7.17,5.38,143.21,950,,
2011-04-28,NSE,143.21,6.87,5.12,144.96,951,,
2011-04-29,NSE,144.96,6.57,5.63,145.9,949,,
2011-05-02,NSE,145.9,5.64,6.66,144.88,951,,
2011-05-03,NSE,144.88,6.28,4.57,146.59,955,,
2011-05-04,NSE,146.59,8.73,6.36,148.96,955,,
2011-05-05,NSE,148.96,5.91,5.89,148.98,955,,
2011-05-06,NSE,148.98,5.13,4.44,149.67,955,,
2011-05-09,NSE,149.67,4.17,6.23,147.6,957,,
2011-05-10,NSE,147.6,3.83,4.03,147.4,958,,
2011-05-11,NSE,147.4,4.04,3.31,148.13,957,,
2011-05-12,NSE,148.13,3.77,4.43,147.47,955,,
2011-05-13,NSE,147.47,4.98,4.06,148.39,954,,
2011-05-16,NSE,148.39,3.95,4.9,147.45,955,,
2011-05-17,NSE,147.45,4.28,2.8,148.93,957,,
2011-05-18,NSE,148.93,5.06,3.9,150.08,956,,
2011-05-19,NSE,150.08,5.23,4.76,150.55,956,,
2011-05-20,NSE,150.55,6.61,4.76,152.41,954,,
2011-05-23,NSE,152.41,4.91,5.56,151.76,955,,
2011-05-24,NSE,151.76,6.38,6.53,151.61,956,,
2011-05-25,NSE,151.61,6.95,5.13,153.43,956,,
2011-05-26,NSE,153.43,3.98,4.73,152.68,952,,
2011-05-27,NSE,152.68,3.57,5.39,150.86,954,,
2011-05-30,NSE,150.86,5.78,5.41,151.23,956,,
2011-05-31,NSE,151.23,7.7,5.08,153.86,955,,
2011-06-01,NSE,153.86,5.07,5.83,153.11,956,,
2011-06-02,NSE,153.11,4.35,5.56,151.9,956,,
2011-06-03,NSE,151.9,5.58,3.94,153.54,958,,
2011-06-06,NSE,153.54,4.19,3.88,153.85,958,,
2011-06-07,NSE,153.85,4.03,4.42,153.46,957,,
2011-06-08,NSE,153.46,3.9,4.08,153.29,956,,
2011-06-09,NSE,153.29,3.38,3.23,153.44,955,,
2011-06-10,NSE,153.44,4.57,3.38,154.62,955,,
2011-06-13,NSE,154.62,4.1,3.85,154.87,955,,
2011-06-14,NSE,154.87,4.15,3.41,155.61,955,,
2011-06-15,NSE,155.61,5.07,3.78,156.9,956,,
2011-06-16,NSE,156.9,6.0,4.95,157.95,961,,
2011-06-17,NSE,157.95,4.74,4.07,158.62,948,,
2011-06-20,NSE,158.62,3.78,3.6,158.8,946,,
2011-06-21,NSE,158.8,4.83,4.4,159.23,946,,
2011-06-22,NSE,159.23,5.87,7.12,157.98,946,,
2011-06-23,NSE,157.98,3.13,5.61,155.5,944,,
2011-06-24,NSE,155.5,2.85,5.68,152.66,944,,
2011-06-27,NSE,152.66,4.63,6.3,150.99,944,,
2011-06-28,NSE,150.99,4.49,5.92,149.56,945,,
2011-06-29,NSE,149.56,4.86,5.72,148.7,945,,
2011-06-30,NSE,148.7,4.7,5.63,147.77,945,,
2011-07-01,NSE,147.77,5.44,6.24,146.97,947,,
2011-07-04,NSE,146.97,4.88,4.63,147.22,947,,
2011-07-05,NSE,147.22,5.3,5.76,146.76,943,,
2011-07-06,NSE,146.76,4.99,5.4,146.35,943,,
2011-07-07,NSE,146.35,5.31,4.5,147.15,944,,
2011-07-08,NSE,147.15,4.68,5.5,146.32,943,,
2011-07-11,NSE,146.32,4.66,4.97,146.02,943,,
2011-07-12,NSE,146.02,5.15,4.73,146.44,943,,
2011-07-13,NSE,146.44,6.05,3.22,149.26,941,,
2011-07-14,NSE,149.26,5.74,4.85,150.16,941,,
2011-07-15,NSE,150.16,3.77,4.78,149.15,942,,
2011-07-18,NSE,149.15,4.23,3.87,149.51,942,,
2011-07-19,NSE,149.51,4.72,5.39,148.84,944,,
2011-07-20,NSE,148.84,5.3,4.93,149.22,944,,
2011-07-21,NSE,149.22,5.48,5.74,148.95,942,,
2011-07-22,NSE,148.95,5.63,5.09,149.49,941,,
2011-07-25,NSE,149.49,4.29,5.47,148.31,936,,
2011-07-26,NSE,148.31,4.27,5.17,147.41,938,,
2011-07-27,NSE,147.41,5.61,5.99,147.03,937,,
2011-07-28,NSE,147.03,5.52,3.85,148.7,936,,
2011-07-29,NSE,148.7,5.99,6.27,148.42,937,,
2011-08-01,NSE,148.42,4.91,4.92,148.41,937,,
2011-08-02,NSE,148.41,5.17,5.44,148.14,946,,
2011-08-03,NSE,148.14,4.48,3.68,148.94,941,,
2011-08-04,NSE,148.94,3.8,4.32,148.42,939,,
2011-08-05,NSE,148.42,6.35,4.57,150.2,939,,
2011-08-08,NSE,150.2,6.99,8.5,148.69,941,,
2011-08-09,NSE,148.69,6.95,7.17,148.47,943,,
2011-08-10,NSE,148.47,4.64,7.21,145.9,939,,
2011-08-11,NSE,145.9,5.87,6.66,145.12,934,,
2011-08-12,NSE,145.12,3.94,4.18,144.88,933,,
2011-08-16,NSE,144.88,4.87,6.1,143.65,932,,
2011-08-17,NSE,143.65,4.34,5.14,142.85,930,,
2011-08-18,NSE,142.85,3.65,4.42,142.08,930,,
2011-08-19,NSE,142.08,4.79,5.77,141.1,930,,
2011-08-22,NSE,141.1,3.47,10.66,133.92,932,,
2011-08-23,NSE,133.92,4.15,4.54,133.52,930,,
2011-08-24,NSE,133.52,3.01,4.56,131.97,930,,
2011-08-25,NSE,131.97,4.21,3.69,132.49,930,,
2011-08-26,NSE,132.49,3.96,4.11,132.33,930,,
2011-08-29,NSE,132.33,6.04,4.67,133.71,929,,
2011-08-30,NSE,133.71,7.44,5.78,135.37,928,,
2011-09-02,NSE,135.37,3.04,5.89,132.53,928,,
2011-09-05,NSE,132.53,3.67,4.67,131.52,930,,
2011-09-06,NSE,131.52,2.75,6.52,127.74,926,,
2011-09-07,NSE,127.74,3.7,3.33,128.11,926,,
2011-09-08,NSE,128.11,3.62,3.35,128.38,926,,
2011-09-09,NSE,128.38,3.19,3.42,128.15,926,,
2011-09-12,NSE,128.15,4.54,3.43,129.26,924,,
2011-09-13,NSE,129.26,6.04,3.35,131.94,925,,
2011-09-14,NSE,131.94,3.35,3.02,132.28,924,,
2011-09-15,NSE,132.28,3.46,3.43,132.31,922,,
2011-09-16,NSE,132.31,2.42,3.22,131.51,922,,
2011-09-19,NSE,131.51,3.37,4.98,129.9,922,,
2011-09-20,NSE,129.9,3.29,3.42,129.76,920,,
2011-09-21,NSE,129.76,3.21,3.33,129.64,919,,
2011-09-22,NSE,129.64,3.08,2.72,130.01,920,,
2011-09-23,NSE,130.01,5.86,4.31,131.55,921,,
2011-09-26,NSE,131.55,4.55,4.06,132.04,920,,
2011-09-27,NSE,132.04,5.1,3.53,133.62,919,,
2011-09-28,NSE,133.62,3.81,3.74,133.68,919,,
2011-09-29,NSE,133.68,4.22,3.53,134.36,919,,
2011-09-30,NSE,134.36,3.17,2.84,134.7,920,,
2011-10-03,NSE,134.7,5.95,3.21,137.44,918,,
2011-10-04,NSE,137.44,7.53,6.31,138.66,923,,
2011-10-05,NSE,138.66,3.79,4.55,137.9,921,,
2011-10-07,NSE,137.9,3.56,3.7,137.76,921,,
2011-10-10,NSE,137.76,3.25,4.46,136.55,923,,
2011-10-11,NSE,136.55,2.58,4.11,135.03,921,,
2011-10-12,NSE,135.03,3.69,3.51,135.21,924,,
2011-10-13,NSE,135.21,2.94,5.24,132.91,924,,
2011-10-14,NSE,132.91,3.07,4.63,131.35,916,,
2011-10-17,NSE,131.35,2.72,3.17,130.9,914,,
2011-10-18,NSE,130.9,3.34,2.48,131.75,913,,
2011-10-19,NSE,131.75,3.01,2.8,131.96,912,,
2011-10-20,NSE,131.96,2.61,6.37,128.2,912,,
2011-10-21,NSE,128.2,2.77,3.02,127.95,913,,
2011-10-24,NSE,127.95,2.2,1.9,128.26,914,,
2011-10-25,NSE,128.26,3.76,3.23,128.78,912,,
2011-10-26,NSE,128.78,2.21,16.63,114.36,911,,
2011-10-28,NSE,114.36,19.45,6.34,127.47,910,,
2011-10-31,NSE,127.47,5.22,1.59,131.1,909,,
2011-11-01,NSE,131.1,3.08,7.96,126.21,910,,
2011-11-02,NSE,126.21,6.95,5.25,127.92,913,,
2011-11-03,NSE,127.92,6.48,2.64,131.76,908,,
2011-11-04,NSE,131.76,4.25,3.18,132.83,910,,
2011-11-08,NSE,132.83,3.12,2.92,133.04,912,,
2011-11-09,NSE,133.04,3.33,7.06,129.32,910,,
2011-11-11,NSE,129.32,4.02,6.84,126.49,909,,
2011-11-14,NSE,126.49,8.13,2.9,131.71,909,,
2011-11-15,NSE,131.71,3.9,8.38,127.23,911,,
2011-11-16,NSE,127.23,4.25,4.26,127.23,910,,
2011-11-17,NSE,127.23,4.48,3.9,127.81,909,,
2011-11-18,NSE,127.81,4.83,8.3,124.35,912,,
2011-11-21,NSE,124.35,5.68,4.97,125.06,909,,
2011-11-22,NSE,125.06,7.98,9.39,123.65,910,,
2011-11-23,NSE,123.65,8.03,4.28,127.4,907,,
2011-11-24,NSE,127.4,3.6,3.95,127.05,908,,
2011-11-25,NSE,127.05,3.87,6.74,124.19,909,,
2011-11-28,NSE,124.19,2.81,3.6,123.4,909,,
2011-11-29,NSE,123.4,3.99,7.47,119.92,908,,
2011-11-30,NSE,119.92,2.53,3.52,118.94,907,,
2011-12-01,NSE,118.94,2.78,2.92,118.79,909,,
2011-12-02,NSE,118.79,3.67,3.68,118.78,918,,
2011-12-05,NSE,118.78,2.15,3.39,117.54,913,,
2011-12-07,NSE,117.54,5.75,4.08,119.22,914,,
2011-12-08,NSE,119.22,5.91,2.3,122.83,916,,
2011-12-09,NSE,122.83,4.51,3.08,124.26,918,,
2011-12-12,NSE,124.26,3.67,2.83,125.1,919,,
2011-12-13,NSE,125.1,4.39,3.04,126.45,918,,
2011-12-14,NSE,126.45,3.0,3.03,126.41,918,,
2011-12-15,NSE,126.41,3.76,4.41,125.76,917,,
2011-12-16,NSE,125.76,3.51,3.34,125.93,917,,
2011-12-19,NSE,125.93,4.76,3.89,126.81,918,,
2011-12-20,NSE,126.81,3.69,4.26,126.23,918,,
2011-12-21,NSE,126.23,4.42,4.89,125.76,914,,
2011-12-22,NSE,125.76,3.11,4.09,124.78,914,,
2011-12-23,NSE,124.78,2.05,7.06,119.77,912,,
2011-12-26,NSE,119.77,4.93,2.36,122.34,911,,
2011-12-27,NSE,122.34,4.43,2.06,124.71,910,,
2011-12-28,NSE,124.71,2.73,2.45,124.99,910,,
2011-12-29,NSE,124.99,2.58,4.15,123.41,910,,
2011-12-30,NSE,123.41,3.68,2.3,124.79,910,,
2012-01-02,NSE,124.79,2.39,3.97,123.22,912,,
2012-01-03,NSE,123.22,2.96,3.56,122.62,914,,
2012-01-04,NSE,122.62,2.83,4.06,121.38,906,,
2012-01-05,NSE,121.38,2.54,2.66,121.27,905,,
2012-01-06,NSE,121.27,2.1,2.27,121.1,905,,
2012-01-07,NSE,121.1,1.6,13.2,109.5,906,,
2012-01-09,NSE,109.5,13.01,1.28,121.23,905,,
2012-01-10,NSE,121.23,3.87,3.45,121.65,905,,
2012-01-11,NSE,121.65,3.22,4.32,120.54,906,,
2012-01-12,NSE,120.54,3.54,4.07,120.01,906,,
2012-01-13,NSE,120.01,3.73,3.51,120.23,905,,
2012-01-16,NSE,120.23,3.03,6.17,117.1,903,,
2012-01-17,NSE,117.1,3.54,3.4,117.24,903,,
2012-01-18,NSE,117.24,3.34,7.39,113.18,902,,
2012-01-19,NSE,113.18,3.53,4.48,112.23,898,,
2012-01-20,NSE,112.23,3.71,4.46,111.48,888,,
2012-01-23,NSE,111.48,4.48,3.49,112.47,885,,
2012-01-24,NSE,112.47,6.5,5.01,113.97,879,,
2012-01-25,NSE,113.97,5.05,5.63,113.39,879,,
2012-01-27,NSE,113.39,3.6,5.34,111.66,873,,
2012-01-30,NSE,111.66,4.25,4.36,111.54,873,,
2012-01-31,NSE,111.54,5.35,4.26,112.63,874,,
2012-02-01,NSE,112.63,5.71,4.57,113.78,874,,
2012-02-02,NSE,113.78,5.33,6.29,112.82,869,,
2012-02-03,NSE,112.82,4.4,5.79,111.42,866,,
2012-02-06,NSE,111.42,5.09,5.71,110.8,865,,
2012-02-07,NSE,110.8,5.57,5.66,110.72,865,,
2012-02-08,NSE,110.72,6.42,5.52,111.62,866,,
2012-02-09,NSE,111.62,5.74,5.09,112.27,867,,
2012-02-10,NSE,112.27,6.29,5.04,113.51,868,,
2012-02-13,NSE,113.51,5.47,5.46,113.52,867,,
2012-02-14,NSE,113.52,5.2,4.57,114.15,868,,
2012-02-15,NSE,114.15,4.84,7.44,111.55,866,,
2012-02-16,NSE,111.55,10.23,4.95,116.82,864,,
2012-02-17,NSE,116.82,7.97,7.31,117.48,863,,
2012-02-21,NSE,117.48,6.52,10.13,113.87,863,,
2012-02-22,NSE,113.87,8.66,5.18,117.36,864,,
2012-02-23,NSE,117.36,7.59,8.55,116.4,864,,
2012-02-24,NSE,116.4,6.6,5.44,117.56,865,,
2012-02-27,NSE,117.56,5.52,4.63,118.45,864,,
2012-02-28,NSE,118.45,6.39,6.57,118.27,865,,
2012-02-29,NSE,118.27,6.34,6.33,118.28,866,,
2012-03-01,NSE,118.28,6.06,5.14,119.2,867,,
2012-03-02,NSE,119.2,4.81,6.01,117.99,875,,
2012-03-03,NSE,117.99,3.24,12.15,109.09,871,,
2012-03-05,NSE,109.09,11.71,2.65,118.15,870,,
2012-03-06,NSE,118.15,3.63,2.79,118.99,869,,
2012-03-07,NSE,118.99,5.39,4.88,119.5,868,,
2012-03-09,NSE,119.5,2.12,4.08,117.54,868,,
2012-03-12,NSE,117.54,5.37,5.0,117.91,869,,
2012-03-13,NSE,117.91,4.04,5.62,116.33,868,,
2012-03-14,NSE,116.33,5.61,5.26,116.68,861,,
2012-03-15,NSE,116.68,4.48,5.55,115.61,861,,
2012-03-16,NSE,115.61,6.07,5.25,116.43,861,,
2012-03-19,NSE,116.43,4.92,4.51,116.85,864,,
2012-03-20,NSE,116.85,4.43,5.52,115.75,866,,
2012-03-21,NSE,115.75,3.89,3.24,116.41,865,,
2012-03-22,NSE,116.41,5.41,4.48,117.34,865,,
2012-03-23,NSE,117.34,4.55,5.52,116.36,865,,
2012-03-26,NSE,116.36,3.61,4.11,115.86,864,,
2012-03-27,NSE,115.86,4.83,4.67,116.02,861,,
2012-03-28,NSE,116.02,4.29,3.27,117.04,861,,
2012-03-29,NSE,117.04,3.47,4.77,115.74,862,,
2012-03-30,NSE,115.74,6.7,3.9,118.53,865,,
2012-04-02,NSE,118.53,4.43,5.25,117.72,864,,
2012-04-03,NSE,117.72,4.7,5.12,117.3,860,,
2012-04-04,NSE,117.3,4.51,14.1,107.71,867,,
2012-04-09,NSE,107.71,5.44,3.49,109.65,862,,
2012-04-10,NSE,109.65,4.61,3.23,111.03,863,,
2012-04-11,NSE,111.03,6.75,2.6,115.18,852,,
2012-04-12,NSE,115.18,3.97,2.94,116.21,851,,
2012-04-13,NSE,116.21,4.65,3.37,117.49,851,,
2012-04-16,NSE,117.49,4.59,4.21,117.88,853,,
2012-04-17,NSE,117.88,4.64,3.3,119.22,852,,
2012-04-18,NSE,119.22,3.53,4.0,118.75,853,,
2012-04-19,NSE,118.75,3.6,4.38,117.97,853,,
2012-04-20,NSE,117.97,4.32,2.96,119.33,851,,
2012-04-23,NSE,119.33,4.11,3.27,120.18,851,,
2012-04-24,NSE,120.18,5.05,5.74,119.49,851,,
2012-04-25,NSE,119.49,3.6,3.38,119.7,851,,
2012-04-26,NSE,119.7,4.43,3.36,120.78,851,,
2012-04-27,NSE,120.78,3.48,3.86,120.4,852,,
2012-04-28,NSE,120.4,1.23,12.45,109.18,853,,
2012-04-30,NSE,109.18,13.65,1.49,121.34,852,,
2012-05-02,NSE,121.34,2.59,4.8,119.13,854,,
2012-05-03,NSE,119.13,4.1,3.61,119.62,856,,
2012-05-04,NSE,119.62,3.75,4.62,118.75,855,,
2012-05-07,NSE,118.75,7.75,4.16,122.34,854,,
2012-05-08,NSE,122.34,6.08,4.41,124.01,853,,
2012-05-09,NSE,124.01,4.47,7.86,120.62,853,,
2012-05-10,NSE,120.62,4.33,3.1,121.85,852,,
2012-05-11,NSE,121.85,3.55,3.48,121.92,854,,
2012-05-14,NSE,121.92,3.14,4.1,120.96,854,,
2012-05-15,NSE,120.96,3.85,3.66,121.15,854,,
2012-05-16,NSE,121.15,3.21,3.74,120.62,853,,
2012-05-17,NSE,120.62,3.16,3.45,120.33,853,,
2012-05-18,NSE,120.33,3.15,3.23,120.26,851,,
2012-05-21,NSE,120.26,2.25,3.53,118.98,851,,
2012-05-22,NSE,118.98,2.9,3.0,118.88,851,,
2012-05-23,NSE,118.88,3.01,3.13,118.75,852,,
2012-05-24,NSE,118.75,2.67,2.51,118.91,850,,
2012-05-25,NSE,118.91,3.21,4.11,118.01,848,,
2012-05-28,NSE,118.01,5.1,3.47,119.64,848,,
2012-05-29,NSE,119.64,6.18,3.17,122.65,848,,
2012-05-30,NSE,122.65,4.83,2.49,124.99,848,,
2012-05-31,NSE,124.99,5.42,3.71,126.7,848,,
2012-06-01,NSE,126.7,4.38,3.43,127.65,848,,
2012-06-04,NSE,127.65,3.83,4.89,126.58,857,,
2012-06-05,NSE,126.58,2.87,4.1,125.36,853,,
2012-06-06,NSE,125.36,2.87,3.83,124.4,851,,
2012-06-07,NSE,124.4,3.78,5.5,122.68,851,,
2012-06-08,NSE,122.68,3.32,3.77,122.23,851,,
2012-06-11,NSE,122.23,2.01,3.54,120.7,851,,
2012-06-12,NSE,120.7,3.36,3.13,120.93,855,,
2012-06-13,NSE,120.93,3.15,3.24,120.84,854,,
2012-06-14,NSE,120.84,3.07,2.63,121.29,854,,
2012-06-15,NSE,121.29,4.74,4.54,121.49,857,,
2012-06-18,NSE,121.49,2.44,3.54,120.39,853,,
2012-06-19,NSE,120.39,4.81,2.89,122.31,856,,
2012-06-20,NSE,122.31,3.04,3.04,122.31,857,,
2012-06-21,NSE,122.31,3.51,3.09,122.72,856,,
2012-06-22,NSE,122.72,3.75,3.68,122.8,854,,
2012-06-25,NSE,122.8,4.34,3.93,123.2,846,,
2012-06-26,NSE,123.2,4.63,4.23,123.61,846,,
2012-06-27,NSE,123.61,4.22,3.56,124.26,844,,
2012-06-28,NSE,124.26,3.89,2.91,125.25,844,,
2012-06-29,NSE,125.25,4.8,5.19,124.86,843,,
2012-07-02,NSE,124.86,3.46,5.34,122.97,843,,
2012-07-03,NSE,122.97,4.17,4.08,123.07,847,,
2012-07-04,NSE,123.07,4.81,4.26,123.62,846,,
2012-07-05,NSE,123.62,4.75,4.38,123.99,845,,
2012-07-06,NSE,123.99,5.67,4.57,125.1,844,,
2012-07-09,NSE,125.1,5.26,4.91,125.45,839,,
2012-07-10,NSE,125.45,5.0,4.51,125.94,840,,
2012-07-11,NSE,125.94,4.54,3.75,126.74,838,,
2012-07-12,NSE,126.74,3.83,3.94,126.62,839,,
2012-07-13,NSE,126.62,4.15,3.56,127.22,839,,
2012-07-16,NSE,127.22,3.92,3.21,127.92,840,,
2012-07-17,NSE,127.92,3.74,4.82,126.84,841,,
2012-07-18,NSE,126.84,4.14,3.88,127.1,842,,
2012-07-19,NSE,127.1,3.62,3.73,126.99,841,,
2012-07-20,NSE,126.99,6.37,4.41,128.96,844,,
2012-07-23,NSE,128.96,4.07,5.05,127.98,839,,
2012-07-24,NSE,127.98,3.9,6.91,124.96,837,,
2012-07-25,NSE,124.96,3.73,4.0,124.69,835,,
2012-07-26,NSE,124.69,4.09,9.79,118.99,834,,
2012-07-27,NSE,118.99,4.62,5.29,118.32,834,,
2012-07-30,NSE,118.32,3.6,6.45,115.47,833,,
2012-07-31,NSE,115.47,4.26,4.71,115.02,832,,
2012-08-01,NSE,115.02,3.24,3.84,114.41,831,,
2012-08-02,NSE,114.41,2.93,3.17,114.18,831,,
2012-08-03,NSE,114.18,2.62,2.35,114.45,830,,
2012-08-06,NSE,114.45,2.67,3.52,113.59,831,,
2012-08-07,NSE,113.59,4.21,8.26,109.54,831,,
2012-08-08,NSE,109.54,3.54,4.08,109.0,830,,
2012-08-09,NSE,109.0,3.7,4.25,108.44,830,,
2012-08-10,NSE,108.44,4.66,3.06,110.04,829,,
2012-08-13,NSE,110.04,2.93,3.74,109.24,830,,
2012-08-14,NSE,109.24,3.15,3.01,109.37,831,,
2012-08-16,NSE,109.37,1.45,2.55,108.27,830,,
2012-08-17,NSE,108.27,5.72,4.41,109.58,827,,
2012-08-21,NSE,109.58,2.82,4.06,108.34,824,,
2012-08-22,NSE,108.34,3.26,2.84,108.76,825,,
2012-08-23,NSE,108.76,3.27,2.84,109.19,827,,
2012-08-24,NSE,109.19,3.24,4.33,108.1,826,,
2012-08-27,NSE,108.1,2.61,5.03,105.67,824,,
2012-08-28,NSE,105.67,5.17,2.88,107.97,823,,
2012-08-29,NSE,107.97,4.03,5.17,106.83,822,,
2012-08-30,NSE,106.83,3.09,3.99,105.93,823,,
2012-08-31,NSE,105.93,3.23,3.16,106.01,827,,
2012-09-03,NSE,106.01,4.32,3.09,107.24,825,,
2012-09-04,NSE,107.24,3.27,3.4,107.12,829,,
2012-09-05,NSE,107.12,2.72,2.79,107.05,824,,
2012-09-06,NSE,107.05,4.32,2.04,109.33,825,,
2012-09-07,NSE,109.33,2.7,3.21,108.82,821,,
2012-09-08,NSE,108.82,2.45,13.68,97.59,822,,
2012-09-10,NSE,97.59,12.34,1.85,108.08,823,,
2012-09-11,NSE,108.08,2.61,3.08,107.61,823,,
2012-09-12,NSE,107.61,3.24,2.72,108.14,825,,
2012-09-13,NSE,108.14,3.36,3.19,108.32,826,,
2012-09-14,NSE,108.32,2.96,5.47,105.81,826,,
2012-09-17,NSE,105.81,2.42,7.0,101.23,825,,
2012-09-18,NSE,101.23,6.55,5.23,102.55,825,,
2012-09-20,NSE,102.55,3.38,6.25,99.68,823,,
2012-09-21,NSE,99.68,4.77,4.37,100.08,826,,
2012-09-24,NSE,100.08,4.81,5.16,99.73,825,,
2012-09-25,NSE,99.73,6.95,4.84,101.83,821,,
2012-09-26,NSE,101.83,4.98,5.61,101.2,821,,
2012-09-27,NSE,101.2,6.99,3.34,104.84,820,,
2012-09-28,NSE,104.84,5.02,4.7,105.16,820,,
2012-10-01,NSE,105.16,5.36,6.51,104.01,819,,
2012-10-03,NSE,104.01,5.75,4.15,105.61,815,,
2012-10-04,NSE,105.61,6.8,5.45,106.97,821,,
2012-10-05,NSE,106.97,6.58,5.8,107.76,819,,
2012-10-08,NSE,107.76,5.41,6.28,106.89,817,,
2012-10-09,NSE,106.89,5.12,5.72,106.3,815,,
2012-10-10,NSE,106.3,5.62,3.43,108.48,816,,
2012-10-11,NSE,108.48,4.76,5.13,108.12,816,,
2012-10-12,NSE,108.12,4.37,4.46,108.03,814,,
2012-10-15,NSE,108.03,3.94,4.33,107.65,813,,
2012-10-16,NSE,107.65,4.97,3.42,109.19,814,,
2012-10-17,NSE,109.19,4.78,8.44,105.54,814,,
2012-10-18,NSE,105.54,3.74,8.27,101.0,815,,
2012-10-19,NSE,101.0,7.45,4.7,103.75,814,,
2012-10-22,NSE,103.75,4.81,4.75,103.82,811,,
2012-10-23,NSE,103.82,4.25,3.3,104.77,810,,
2012-10-25,NSE,104.77,3.47,3.95,104.29,810,,
2012-10-26,NSE,104.29,4.6,3.59,105.3,813,,
2012-10-29,NSE,105.3,4.76,5.73,104.33,812,,
2012-10-30,NSE,104.33,4.66,7.94,101.05,812,,
2012-10-31,NSE,101.05,4.53,3.66,101.93,812,,
2012-11-01,NSE,101.93,4.47,4.02,102.38,812,,
2012-11-02,NSE,102.38,4.69,3.68,103.39,812,,
2012-11-05,NSE,103.39,4.29,4.51,103.17,812,,
2012-11-06,NSE,103.17,3.83,4.26,102.74,818,,
2012-11-07,NSE,102.74,4.55,3.36,103.93,817,,
2012-11-08,NSE,103.93,5.18,4.81,104.29,817,,
2012-11-09,NSE,104.29,4.75,4.67,104.36,817,,
2012-11-12,NSE,96.22,12.1,6.32,102.0,820,,
2012-11-13,NSE,102.0,0.62,8.64,93.98,820,,
2012-11-15,NSE,93.98,13.51,6.02,101.48,820,,
2012-11-16,NSE,101.48,4.54,3.2,102.81,823,,
