date,exchange,beginning_outstanding,fresh_exposure,exposure_liquidated,end_outstanding,securities_count,amount_financed,exposure_taken
2011-02-01,NSE,16376.96,532.66,749.32,16160.3,961,,
2011-02-02,NSE,16160.3,576.01,566.87,16169.44,958,,
2011-02-03,NSE,16169.44,429.72,679.45,15919.71,960,,
2011-02-04,NSE,15919.71,515.49,681.98,15753.22,961,,
2011-02-07,NSE,15753.22,882.76,1050.75,15585.23,962,,
2011-02-08,NSE,15585.23,919.32,756.28,15748.28,961,,
2011-02-09,NSE,15748.28,610.35,674.32,15684.3,962,,
2011-02-10,NSE,15684.3,805.53,820.84,15668.99,965,,
2011-02-11,NSE,15668.99,777.53,801.67,15644.85,965,,
2011-02-14,NSE,15644.85,611.23,926.74,15329.34,966,,
2011-02-15,NSE,15329.34,629.52,821.32,15137.54,962,,
2011-02-16,NSE,15137.54,387.21,483.9,15040.85,963,,
2011-02-17,NSE,15040.85,427.6,626.16,14842.28,965,,
2011-02-18,NSE,14842.28,442.77,518.85,14766.2,964,,
2011-02-21,NSE,14766.2,672.39,702.91,14735.68,961,,
2011-02-22,NSE,14735.68,396.66,433.04,14699.3,960,,
2011-02-23,NSE,14699.3,439.43,418.94,14719.79,960,,
2011-02-24,NSE,14719.79,564.29,430.55,14853.53,961,,
2011-02-25,NSE,14853.53,823.97,571.69,15105.81,962,,
2011-02-28,NSE,15105.81,507.58,587.03,15026.36,961,,
2011-03-01,NSE,15026.36,514.91,606.59,14934.68,962,,
2011-03-03,NSE,14934.68,474.7,850.25,14559.14,963,,
2011-03-04,NSE,14559.14,396.65,602.01,14353.78,970,,
2011-03-07,NSE,14353.78,403.05,492.03,14264.79,957,,
2011-03-08,NSE,14264.79,456.96,464.41,14257.35,958,,
2011-03-09,NSE,14257.35,341.97,366.71,14232.61,958,,
2011-03-10,NSE,14232.61,330.62,338.08,14225.15,957,,
2011-03-11,NSE,14225.15,806.49,853.64,14178.0,960,,
2011-03-14,NSE,14178.0,908.36,1011.64,14074.72,957,,
2011-03-15,NSE,14074.72,853.79,582.19,14346.33,956,,
2011-03-16,NSE,14348.72,564.12,688.54,14224.3,955,,
2011-03-17,NSE,14224.3,521.52,563.32,14182.5,956,,
2011-03-18,NSE,14182.5,496.1,450.18,14228.42,961,,
2011-03-21,NSE,14228.42,629.59,437.65,14420.37,960,,
2011-03-22,NSE,14420.37,591.01,445.36,14566.01,961,,
2011-03-23,NSE,14566.01,595.94,786.15,14375.81,961,,
2011-03-24,NSE,14375.81,696.0,786.38,14285.43,957,,
2011-03-25,NSE,14285.43,382.6,627.92,14040.11,956,,
2011-03-28,NSE,14040.11,369.49,687.57,13722.03,956,,
2011-03-29,NSE,13722.03,427.99,631.29,13518.74,956,,
2011-03-30,NSE,13518.74,441.19,589.43,13370.5,955,,
2011-03-31,NSE,13370.5,605.23,573.56,13402.17,954,,
2011-04-01,NSE,13402.17,441.11,630.46,13212.83,954,,
2011-04-04,NSE,13212.83,529.37,568.86,13173.34,955,,
2011-04-05,NSE,13173.34,713.32,582.08,13304.58,954,,
2011-04-06,NSE,13304.58,623.76,645.88,13282.46,953,,
2011-04-07,NSE,13282.46,742.66,651.91,13373.21,955,,
2011-04-08,NSE,13373.21,616.17,541.34,13448.04,948,,
2011-04-11,NSE,13448.04,709.59,564.14,13593.48,950,,
2011-04-13,NSE,13593.48,559.57,507.84,13645.22,951,,
2011-04-15,NSE,13645.22,463.57,487.16,13621.62,950,,
2011-04-18,NSE,13621.62,734.68,526.35,13829.95,954,,
2011-04-19,NSE,13829.95,812.03,579.16,14062.82,955,,
2011-04-20,NSE,14062.82,615.24,543.14,14134.91,955,,
2011-04-21,NSE,14134.91,656.42,644.15,14147.18,952,,
2011-04-25,NSE,14147.18,663.49,592.26,14218.42,949,,
2011-04-26,NSE,14218.42,496.3,573.04,14141.68,948,,
2011-04-27,NSE,14141.68,716.96,537.95,14320.68,950,,
2011-04-28,NSE,14320.68,686.66,511.57,14495.77,951,,
2011-04-29,NSE,14495.77,657.14,562.77,14590.14,949,,
2011-05-02,NSE,14590.14,563.9,665.74,14488.31,951,,
2011-05-03,NSE,14488.31,627.82,457.46,14658.66,955,,
2011-05-04,NSE,14658.66,872.83,635.73,14895.76,955,,
2011-05-05,NSE,14895.76,591.2,589.38,14897.59,955,,
2011-05-06,NSE,14897.59,513.09,443.96,14966.72,955,,
2011-05-09,NSE,14966.72,416.57,623.36,14759.93,957,,
2011-05-10,NSE,14759.93,383.24,402.69,14740.48,958,,
2011-05-11,NSE,14740.48,403.8,331.48,14812.8,957,,
2011-05-12,NSE,14812.8,376.61,442.68,14746.73,955,,
2011-05-13,NSE,14746.73,498.1,406.0,14838.82,954,,
2011-05-16,NSE,14838.82,395.37,489.59,14744.6,955,,
2011-05-17,NSE,14744.6,427.82,279.78,14892.65,957,,
2011-05-18,NSE,14892.65,506.0,390.2,15008.45,956,,
2011-05-19,NSE,15008.45,522.73,475.97,15055.21,956,,
2011-05-20,NSE,15055.21,660.92,475.61,15240.52,954,,
2011-05-23,NSE,15240.52,491.46,556.06,15175.92,955,,
2011-05-24,NSE,15175.92,638.21,652.66,15161.47,956,,
2011-05-25,NSE,15161.47,694.54,513.23,15342.78,956,,
2011-05-26,NSE,15342.78,397.73,472.51,15268.0,952,,
2011-05-27,NSE,15268.0,356.93,538.62,15086.31,954,,
2011-05-30,NSE,15086.31,578.06,540.93,15123.44,956,,
2011-05-31,NSE,15123.44,770.44,507.86,15386.02,955,,
2011-06-01,NSE,15386.02,507.41,582.74,15310.69,956,,
2011-06-02,NSE,15310.69,435.31,555.86,15190.14,956,,
2011-06-03,NSE,15190.14,557.88,393.88,15354.14,958,,
2011-06-06,NSE,15354.14,418.97,388.44,15384.67,958,,
2011-06-07,NSE,15384.67,403.46,441.71,15346.41,957,,
2011-06-08,NSE,15346.41,390.05,407.71,15328.75,956,,
2011-06-09,NSE,15328.75,338.4,323.27,15343.88,955,,
2011-06-10,NSE,15343.88,456.91,338.34,15462.45,955,,
2011-06-13,NSE,15462.45,409.54,385.31,15486.68,955,,
2011-06-14,NSE,15486.68,414.97,340.56,15561.09,955,,
2011-06-15,NSE,15561.09,507.03,377.87,15690.25,956,,
2011-06-16,NSE,15690.25,600.12,495.17,15795.2,961,,
2011-06-17,NSE,15795.2,473.95,406.68,15862.47,948,,
2011-06-20,NSE,15862.47,378.07,360.18,15880.36,946,,
2011-06-21,NSE,15880.36,482.56,439.95,15922.97,946,,
2011-06-22,NSE,15922.97,587.02,712.14,15797.86,946,,
2011-06-23,NSE,15797.86,312.7,560.93,15549.63,944,,
2011-06-24,NSE,15549.63,285.22,568.39,15266.45,944,,
2011-06-27,NSE,15266.45,462.51,630.33,15098.63,944,,
2011-06-28,NSE,15098.63,448.99,591.84,14955.79,945,,
2011-06-29,NSE,14955.79,486.42,571.8,14870.41,945,,
2011-06-30,NSE,14870.41,469.91,563.37,14776.94,945,,
2011-07-01,NSE,14776.94,544.06,624.11,14696.9,947,,
2011-07-04,NSE,14696.9,488.33,462.86,14722.37,947,,
2011-07-05,NSE,14722.37,529.53,576.2,14675.7,943,,
2011-07-06,NSE,14675.7,499.1,540.22,14634.58,943,,
2011-07-07,NSE,14634.58,530.64,450.02,14715.2,944,,
2011-07-08,NSE,14715.2,467.74,550.5,14632.44,943,,
2011-07-11,NSE,14632.44,466.28,496.76,14601.96,943,,
2011-07-12,NSE,14601.96,514.9,473.08,14643.78,943,,
2011-07-13,NSE,14643.78,604.71,322.12,14926.36,941,,
2011-07-14,NSE,14926.36,574.46,484.96,15015.87,941,,
2011-07-15,NSE,15015.87,377.12,477.78,14915.2,942,,
2011-07-18,NSE,14915.2,422.93,387.49,14950.64,942,,
2011-07-19,NSE,14950.64,472.42,538.94,14884.13,944,,
2011-07-20,NSE,14884.13,530.12,492.72,14921.52,944,,
2011-07-21,NSE,14921.52,547.92,574.1,14895.34,942,,
2011-07-22,NSE,14895.34,562.89,509.34,14948.89,941,,
2011-07-25,NSE,14948.89,429.13,547.18,14830.84,936,,
2011-07-26,NSE,14830.84,427.1,516.95,14740.99,938,,
2011-07-27,NSE,14740.99,560.89,598.6,14703.27,937,,
2011-07-28,NSE,14703.27,551.77,385.13,14869.92,936,,
2011-07-29,NSE,14869.92,599.05,626.62,14842.35,937,,
2011-08-01,NSE,14842.35,491.24,492.49,14841.1,937,,
2011-08-02,NSE,14841.1,517.0,544.01,14814.08,946,,
2011-08-03,NSE,14814.08,447.84,368.02,14893.91,941,,
2011-08-04,NSE,14893.91,380.21,431.74,14842.38,939,,
2011-08-05,NSE,14842.38,635.11,457.21,15020.29,939,,
2011-08-08,NSE,15020.29,698.88,850.29,14868.88,941,,
2011-08-09,NSE,14868.88,695.36,717.21,14847.03,943,,
2011-08-10,NSE,14847.03,464.44,721.03,14590.44,939,,
2011-08-11,NSE,14590.44,587.12,665.9,14511.67,934,,
2011-08-12,NSE,14511.67,394.46,418.25,14487.88,933,,
2011-08-16,NSE,14487.88,487.29,610.26,14364.91,932,,
2011-08-17,NSE,14364.91,434.08,514.15,14284.84,930,,
2011-08-18,NSE,14284.84,365.39,441.82,14208.41,930,,
2011-08-19,NSE,14208.41,479.1,577.34,14110.17,930,,
2011-08-22,NSE,14110.17,347.08,1065.59,13391.66,932,,
2011-08-23,NSE,13391.66,414.86,454.39,13352.13,930,,
2011-08-24,NSE,13352.13,300.9,456.23,13196.8,930,,
2011-08-25,NSE,13196.8,421.23,369.47,13248.57,930,,
2011-08-26,NSE,13248.57,396.03,411.35,13233.25,930,,
2011-08-29,NSE,13233.25,604.28,466.93,13370.6,929,,
2011-08-30,NSE,13370.6,744.34,577.89,13537.05,928,,
2011-09-02,NSE,13537.05,304.35,588.87,13252.54,928,,
2011-09-05,NSE,13252.54,366.6,467.42,13151.71,930,,
2011-09-06,NSE,13151.71,274.63,651.9,12774.44,926,,
2011-09-07,NSE,12774.44,369.7,333.12,12811.02,926,,
2011-09-08,NSE,12811.02,362.15,335.14,12838.03,926,,
2011-09-09,NSE,12838.03,319.37,342.43,12814.97,926,,
2011-09-12,NSE,12814.97,453.85,343.06,12925.76,924,,
2011-09-13,NSE,12925.76,603.86,335.29,13194.33,925,,
2011-09-14,NSE,13194.33,335.25,301.78,13227.8,924,,
2011-09-15,NSE,13227.8,345.94,342.69,13231.05,922,,
2011-09-16,NSE,13231.05,241.84,322.36,13150.53,922,,
2011-09-19,NSE,13150.53,336.56,497.56,12989.52,922,,
2011-09-20,NSE,12989.52,329.08,342.21,12976.39,920,,
2011-09-21,NSE,12976.39,320.54,332.74,12964.2,919,,
2011-09-22,NSE,12964.2,308.3,271.73,13000.77,920,,
2011-09-23,NSE,13000.77,585.71,431.44,13155.04,921,,
2011-09-26,NSE,13155.04,454.78,405.97,13203.85,920,,
2011-09-27,NSE,13203.85,510.38,352.58,13361.66,919,,
2011-09-28,NSE,13361.66,380.64,374.16,13368.13,919,,
2011-09-29,NSE,13368.13,421.54,353.22,13436.45,919,,
2011-09-30,NSE,13436.45,317.21,283.74,13469.93,920,,
2011-10-03,NSE,13469.93,594.9,321.05,13743.78,918,,
2011-10-04,NSE,13743.78,753.08,631.25,13865.6,923,,
2011-10-05,NSE,13865.6,379.33,455.43,13789.5,921,,
2011-10-07,NSE,13789.5,356.22,369.8,13775.91,921,,
2011-10-10,NSE,13775.91,325.03,445.53,13655.42,923,,
2011-10-11,NSE,13655.42,258.5,410.79,13503.12,921,,
2011-10-12,NSE,13503.12,368.94,350.92,13521.14,924,,
2011-10-13,NSE,13521.14,293.6,523.51,13291.23,924,,
2011-10-14,NSE,13291.23,307.03,463.26,13134.99,916,,
2011-10-17,NSE,13134.99,271.96,317.15,13089.8,914,,
2011-10-18,NSE,13089.8,333.54,248.0,13175.35,913,,
2011-10-19,NSE,13175.35,301.36,280.4,13196.31,912,,
2011-10-20,NSE,13196.31,261.15,637.06,12820.39,912,,
2011-10-21,NSE,12820.39,277.0,302.47,12794.92,913,,
2011-10-24,NSE,12794.92,220.15,189.55,12825.52,914,,
2011-10-25,NSE,12825.52,376.05,323.32,12878.26,912,,
2011-10-26,NSE,12878.26,220.73,1662.95,11436.04,911,,
2011-10-28,NSE,11436.04,1944.69,634.17,12746.56,910,,
2011-10-31,NSE,12746.56,522.18,158.54,13110.2,909,,
2011-11-01,NSE,13110.2,307.72,796.48,12621.43,910,,
2011-11-02,NSE,12621.43,695.12,524.8,12791.76,913,,
2011-11-03,NSE,12791.76,647.93,263.88,13175.8,908,,
2011-11-04,NSE,13175.8,425.15,317.58,13283.37,910,,
2011-11-08,NSE,13283.37,312.44,291.51,13304.29,912,,
2011-11-09,NSE,13304.29,333.36,705.97,12931.68,910,,
2011-11-11,NSE,12931.68,401.8,684.5,12648.98,909,,
2011-11-14,NSE,12648.98,812.62,290.49,13171.11,909,,
2011-11-15,NSE,13171.11,390.34,838.4,12723.05,911,,
2011-11-16,NSE,12723.05,425.44,425.97,12722.52,910,,
2011-11-17,NSE,12722.52,448.23,389.51,12781.25,909,,
2011-11-18,NSE,12781.25,483.48,830.0,12434.73,912,,
2011-11-21,NSE,12434.73,568.45,497.24,12505.94,909,,
2011-11-22,NSE,12505.94,797.51,938.52,12364.93,910,,
2011-11-23,NSE,12364.93,803.35,428.02,12740.26,907,,
2011-11-24,NSE,12740.26,360.4,395.23,12705.43,908,,
2011-11-25,NSE,12705.43,387.47,673.88,12419.02,909,,
2011-11-28,NSE,12419.02,280.77,359.96,12339.83,909,,
2011-11-29,NSE,12339.83,398.89,747.07,11991.65,908,,
2011-11-30,NSE,11991.65,253.45,351.57,11893.53,907,,
2011-12-01,NSE,11893.53,278.15,292.46,11879.22,909,,
2011-12-02,NSE,11879.22,367.38,368.44,11878.17,918,,
2011-12-05,NSE,11878.17,215.1,338.87,11754.41,913,,
2011-12-07,NSE,11754.41,575.21,408.04,11921.58,914,,
2011-12-08,NSE,11921.58,591.01,229.62,12282.96,916,,
2011-12-09,NSE,12282.96,451.25,308.12,12426.09,918,,
2011-12-12,NSE,12426.09,367.32,283.43,12509.98,919,,
2011-12-13,NSE,12509.98,438.59,303.88,12644.69,918,,
2011-12-14,NSE,12644.69,299.64,303.05,12641.28,918,,
2011-12-15,NSE,12641.28,375.66,441.21,12575.73,917,,
2011-12-16,NSE,12575.73,351.41,334.03,12593.11,917,,
2011-12-19,NSE,12593.11,476.24,388.84,12680.51,918,,
2011-12-20,NSE,12680.51,369.1,426.35,12623.26,918,,
2011-12-21,NSE,12623.26,441.71,488.71,12576.26,914,,
2011-12-22,NSE,12576.26,310.71,408.67,12478.3,914,,
2011-12-23,NSE,12478.3,204.89,706.19,11977.0,912,,
2011-12-26,NSE,11977.0,492.85,235.58,12234.27,911,,
2011-12-27,NSE,12234.27,443.02,206.45,12470.84,910,,
2011-12-28,NSE,12470.84,273.24,245.3,12498.78,910,,
2011-12-29,NSE,12498.78,258.05,415.48,12341.35,910,,
2011-12-30,NSE,12341.35,367.62,229.54,12479.43,910,,
2012-01-02,NSE,12479.43,239.49,396.7,12322.23,912,,
2012-01-03,NSE,12322.23,295.74,356.11,12261.85,914,,
2012-01-04,NSE,12261.85,282.75,406.18,12138.43,906,,
2012-01-05,NSE,12138.43,254.38,266.06,12126.75,905,,
2012-01-06,NSE,12126.75,209.95,226.54,12110.16,905,,
2012-01-07,NSE,12110.16,160.05,1320.09,10950.13,906,,
2012-01-09,NSE,10950.13,1300.93,128.03,12123.03,905,,
2012-01-10,NSE,12123.03,386.51,345.01,12164.53,905,,
2012-01-11,NSE,12164.53,321.91,432.32,12054.12,906,,
2012-01-12,NSE,12054.12,353.88,406.53,12001.47,906,,
2012-01-13,NSE,12001.47,372.65,350.89,12023.23,905,,
2012-01-16,NSE,12023.23,303.36,617.04,11709.54,903,,
2012-01-17,NSE,11709.54,353.9,339.69,11723.75,903,,
2012-01-18,NSE,11723.75,333.66,739.03,11318.37,902,,
2012-01-19,NSE,11318.37,353.06,448.23,11223.19,898,,
2012-01-20,NSE,11223.19,371.37,446.15,11148.41,888,,
2012-01-23,NSE,11148.41,447.65,348.74,11247.32,885,,
2012-01-24,NSE,11247.32,649.98,500.57,11396.72,879,,
2012-01-25,NSE,11396.72,505.18,562.61,11339.29,879,,
2012-01-27,NSE,11339.29,360.35,533.71,11165.93,873,,
2012-01-30,NSE,11165.93,424.98,436.42,11154.49,873,,
2012-01-31,NSE,11154.49,534.62,425.79,11263.32,874,,
2012-02-01,NSE,11263.32,571.17,456.84,11377.65,874,,
2012-02-02,NSE,11377.65,532.89,628.7,11281.84,869,,
2012-02-03,NSE,11281.84,439.62,579.11,11142.35,866,,
2012-02-06,NSE,11142.35,508.72,570.83,11080.24,865,,
2012-02-07,NSE,11080.24,557.4,565.55,11072.09,865,,
2012-02-08,NSE,11072.09,641.92,552.21,11161.8,866,,
2012-02-09,NSE,11161.8,574.29,509.45,11226.63,867,,
2012-02-10,NSE,11226.63,628.56,503.78,11351.42,868,,
2012-02-13,NSE,11351.42,546.69,545.77,11352.34,867,,
2012-02-14,NSE,11352.34,519.56,457.24,11414.67,868,,
2012-02-15,NSE,11414.67,483.69,743.69,11154.66,866,,
2012-02-16,NSE,11154.66,1022.62,494.82,11682.45,864,,
2012-02-17,NSE,11682.45,796.85,731.08,11748.23,863,,
2012-02-21,NSE,11748.23,652.21,1013.28,11387.15,863,,
2012-02-22,NSE,11387.15,866.27,517.81,11735.6,864,,
2012-02-23,NSE,11735.6,758.85,854.53,11639.93,864,,
2012-02-24,NSE,11639.93,660.42,544.46,11755.9,865,,
2012-02-27,NSE,11755.9,552.06,462.9,11845.06,864,,
2012-02-28,NSE,11845.06,639.01,656.98,11827.08,865,,
2012-02-29,NSE,11827.08,634.03,632.96,11828.15,866,,
2012-03-01,NSE,11828.15,605.99,514.23,11919.91,867,,
2012-03-02,NSE,11919.91,480.77,601.25,11799.43,875,,
2012-03-03,NSE,11799.43,324.4,1214.86,10908.97,871,,
2012-03-05,NSE,10908.97,1171.08,264.92,11815.13,870,,
2012-03-06,NSE,11815.13,363.03,279.35,11898.8,869,,
2012-03-07,NSE,11898.8,538.83,488.11,11949.52,868,,
2012-03-09,NSE,11949.52,212.24,408.04,11753.72,868,,
2012-03-12,NSE,11753.72,536.61,499.64,11790.7,869,,
2012-03-13,NSE,11790.7,404.11,561.65,11633.16,868,,
2012-03-14,NSE,11633.16,561.16,525.9,11668.41,861,,
2012-03-15,NSE,11668.41,448.13,555.48,11561.07,861,,
2012-03-16,NSE,11561.07,606.89,524.84,11643.12,861,,
2012-03-19,NSE,11643.12,492.36,450.85,11684.63,864,,
2012-03-20,NSE,11684.63,443.15,552.45,11575.34,866,,
2012-03-21,NSE,11575.34,389.05,323.83,11640.57,865,,
2012-03-22,NSE,11640.57,540.98,448.03,11733.51,865,,
2012-03-23,NSE,11733.51,455.15,552.18,11636.49,865,,
2012-03-26,NSE,11636.49,360.77,410.96,11586.29,864,,
2012-03-27,NSE,11586.29,482.63,467.36,11601.57,861,,
2012-03-28,NSE,11601.57,429.15,326.77,11703.94,861,,
2012-03-29,NSE,11703.94,347.4,477.37,11573.97,862,,
2012-03-30,NSE,11573.97,669.66,390.32,11853.32,865,,
2012-04-02,NSE,11853.32,443.39,524.99,11771.71,864,,
2012-04-03,NSE,11771.71,469.95,512.0,11729.66,860,,
2012-04-04,NSE,11729.66,451.15,1409.62,10771.19,867,,
2012-04-09,NSE,10771.19,543.52,349.35,10965.36,862,,
2012-04-10,NSE,10965.36,461.15,323.19,11103.32,863,,
2012-04-11,NSE,11103.32,675.04,260.07,11518.29,852,,
2012-04-12,NSE,11518.29,396.59,294.07,11620.8,851,,
2012-04-13,NSE,11620.8,465.28,336.68,11749.41,851,,
2012-04-16,NSE,11749.41,459.19,421.0,11787.61,853,,
2012-04-17,NSE,11787.61,464.12,329.8,11921.93,852,,
2012-04-18,NSE,11921.93,352.93,399.69,11875.17,853,,
2012-04-19,NSE,11875.17,359.84,438.18,11796.82,853,,
2012-04-20,NSE,11796.82,431.99,296.02,11932.78,851,,
2012-04-23,NSE,11932.78,411.44,326.71,12017.52,851,,
2012-04-24,NSE,12017.52,504.82,573.7,11948.64,851,,
2012-04-25,NSE,11948.64,359.68,338.2,11970.12,851,,
2012-04-26,NSE,11970.12,443.23,335.75,12077.61,851,,
2012-04-27,NSE,12077.61,348.05,385.7,12039.96,852,,
2012-04-28,NSE,12039.96,123.39,1245.31,10918.04,853,,
2012-04-30,NSE,10918.04,1365.34,149.23,12134.15,852,,
2012-05-02,NSE,12134.15,258.56,479.83,11912.88,854,,
2012-05-03,NSE,11912.88,409.65,360.99,11961.55,856,,
2012-05-04,NSE,11961.55,375.05,461.85,11874.74,855,,
2012-05-07,NSE,11874.74,774.52,415.7,12233.56,854,,
2012-05-08,NSE,12233.56,607.99,440.65,12400.9,853,,
2012-05-09,NSE,12400.9,447.21,785.67,12062.44,853,,
2012-05-10,NSE,12062.44,432.61,310.4,12184.65,852,,
2012-05-11,NSE,12184.65,355.0,347.9,12191.75,854,,
2012-05-14,NSE,12191.75,314.04,409.55,12096.23,854,,
2012-05-15,NSE,12096.23,384.58,366.05,12114.77,854,,
2012-05-16,NSE,12114.77,321.24,374.07,12061.93,853,,
2012-05-17,NSE,12061.93,316.04,344.76,12033.21,853,,
2012-05-18,NSE,12033.21,315.2,322.6,12025.81,851,,
2012-05-21,NSE,12025.81,225.24,352.99,11898.06,851,,
2012-05-22,NSE,11898.06,289.97,300.33,11887.7,851,,
2012-05-23,NSE,11887.7,300.67,313.41,11874.96,852,,
2012-05-24,NSE,11874.96,266.92,250.97,11890.91,850,,
2012-05-25,NSE,11890.91,321.45,411.37,11800.99,848,,
2012-05-28,NSE,11800.99,509.96,346.71,11964.25,848,,
2012-05-29,NSE,11964.25,617.81,317.06,12265.0,848,,
2012-05-30,NSE,12265.0,482.58,248.61,12498.98,848,,
2012-05-31,NSE,12498.98,541.94,370.84,12670.08,848,,
2012-06-01,NSE,12670.08,438.32,343.09,12765.3,848,,
2012-06-04,NSE,12765.3,382.51,489.31,12658.5,857,,
2012-06-05,NSE,12658.5,287.21,409.58,12536.14,853,,
2012-06-06,NSE,12536.14,287.05,383.16,12440.03,851,,
2012-06-07,NSE,12440.03,378.16,549.97,12268.21,851,,
2012-06-08,NSE,12268.21,331.96,377.04,12223.13,851,,
2012-06-11,NSE,12223.13,200.78,353.71,12070.21,851,,
2012-06-12,NSE,12070.21,335.74,313.17,12092.78,855,,
2012-06-13,NSE,12092.78,315.44,323.81,12084.41,854,,
2012-06-14,NSE,12084.41,307.16,262.86,12128.72,854,,
2012-06-15,NSE,12128.72,474.11,454.09,12148.75,857,,
2012-06-18,NSE,12148.75,244.33,353.69,12039.38,853,,
2012-06-19,NSE,12039.38,480.51,288.8,12231.09,856,,
2012-06-20,NSE,12231.09,303.9,304.24,12230.75,857,,
2012-06-21,NSE,12230.75,350.78,309.08,12272.45,856,,
2012-06-22,NSE,12272.45,374.97,367.66,12279.76,854,,
2012-06-25,NSE,12279.76,433.74,393.12,12320.37,846,,
2012-06-26,NSE,12320.37,462.92,422.64,12360.65,846,,
2012-06-27,NSE,12360.65,421.85,356.07,12426.43,844,,
2012-06-28,NSE,12426.43,388.99,290.88,12524.54,844,,
2012-06-29,NSE,12524.54,480.23,519.23,12485.54,843,,
2012-07-02,NSE,12485.54,346.33,534.46,12297.4,843,,
2012-07-03,NSE,12297.4,416.98,407.63,12306.75,847,,
2012-07-04,NSE,12306.75,481.15,426.37,12361.53,846,,
2012-07-05,NSE,12361.53,475.49,437.66,12399.36,845,,
2012-07-06,NSE,12399.36,567.12,456.84,12509.64,844,,
2012-07-09,NSE,12509.64,526.39,490.96,12545.06,839,,
2012-07-10,NSE,12545.06,500.03,450.72,12594.37,840,,
2012-07-11,NSE,12594.37,454.12,374.79,12673.7,838,,
2012-07-12,NSE,12673.7,383.03,394.43,12662.3,839,,
2012-07-13,NSE,12662.3,415.29,356.01,12721.58,839,,
2012-07-16,NSE,12721.58,391.8,320.9,12792.48,840,,
2012-07-17,NSE,12792.48,374.25,482.44,12684.29,841,,
2012-07-18,NSE,12684.29,413.93,387.92,12710.31,842,,
2012-07-19,NSE,12710.31,362.15,373.11,12699.35,841,,
2012-07-20,NSE,12699.35,637.41,441.23,12895.53,844,,
2012-07-23,NSE,12895.53,407.05,504.87,12797.71,839,,
2012-07-24,NSE,12797.71,389.62,691.04,12496.29,837,,
2012-07-25,NSE,12496.29,373.21,400.44,12469.06,835,,
2012-07-26,NSE,12469.06,408.52,978.62,11898.96,834,,
2012-07-27,NSE,11898.96,462.47,529.09,11832.34,834,,
2012-07-30,NSE,11832.34,360.13,645.37,11547.1,833,,
2012-07-31,NSE,11547.1,425.56,471.14,11501.53,832,,
2012-08-01,NSE,11501.53,323.86,384.46,11440.92,831,,
2012-08-02,NSE,11440.92,293.24,316.52,11417.65,831,,
2012-08-03,NSE,11417.65,261.55,234.66,11444.55,830,,
2012-08-06,NSE,11444.55,266.65,352.1,11359.1,831,,
2012-08-07,NSE,11359.1,421.04,825.88,10954.26,831,,
2012-08-08,NSE,10954.26,353.57,407.74,10900.09,830,,
2012-08-09,NSE,10900.09,369.52,425.27,10844.34,830,,
2012-08-10,NSE,10844.34,466.28,306.48,11004.14,829,,
2012-08-13,NSE,11004.14,293.0,373.58,10923.57,830,,
2012-08-14,NSE,10923.57,314.54,300.63,10937.47,831,,
2012-08-16,NSE,10937.47,144.6,255.03,10827.04,830,,
2012-08-17,NSE,10827.04,572.29,440.99,10958.35,827,,
2012-08-21,NSE,10958.35,281.75,406.28,10833.82,824,,
2012-08-22,NSE,10833.82,326.34,284.14,10876.02,825,,
2012-08-23,NSE,10876.02,326.88,283.9,10919.0,827,,
2012-08-24,NSE,10919.0,323.73,433.1,10809.63,826,,
2012-08-27,NSE,10809.63,261.28,503.41,10567.5,824,,
2012-08-28,NSE,10567.5,516.97,287.74,10796.73,823,,
2012-08-29,NSE,10796.73,403.23,517.32,10682.64,822,,
2012-08-30,NSE,10682.64,309.23,398.56,10593.31,823,,
2012-08-31,NSE,10593.31,323.47,315.71,10601.06,827,,
2012-09-03,NSE,10601.06,432.12,308.7,10724.48,825,,
2012-09-04,NSE,10724.48,327.3,339.91,10711.88,829,,
2012-09-05,NSE,10711.88,271.79,278.89,10704.78,824,,
2012-09-06,NSE,10704.78,432.2,204.04,10932.94,825,,
2012-09-07,NSE,10932.94,270.02,320.87,10882.08,821,,
2012-09-08,NSE,10882.08,245.08,1367.92,9759.25,822,,
2012-09-10,NSE,9759.25,1233.76,184.6,10808.41,823,,
2012-09-11,NSE,10808.41,260.76,307.67,10761.5,823,,
2012-09-12,NSE,10761.5,324.4,271.94,10813.96,825,,
2012-09-13,NSE,10813.96,336.26,318.7,10831.52,826,,
2012-09-14,NSE,10831.52,296.37,546.85,10581.04,826,,
2012-09-17,NSE,10581.04,241.73,699.5,10123.28,825,,
2012-09-18,NSE,10123.28,654.96,523.36,10254.87,825,,
2012-09-20,NSE,10254.87,338.4,625.21,9968.05,823,,
2012-09-21,NSE,9968.05,477.23,437.05,10008.23,826,,
2012-09-24,NSE,10008.23,481.1,516.06,9973.27,825,,
2012-09-25,NSE,9973.27,694.61,484.41,10183.48,821,,
2012-09-26,NSE,10183.48,497.69,560.98,10120.19,821,,
2012-09-27,NSE,10120.19,698.53,334.37,10484.35,820,,
2012-09-28,NSE,10484.35,501.71,470.19,10515.87,820,,
2012-10-01,NSE,10515.87,536.08,650.54,10401.41,819,,
2012-10-03,NSE,10401.41,574.88,414.9,10561.4,815,,
2012-10-04,NSE,10561.4,680.46,544.92,10696.93,821,,
2012-10-05,NSE,10696.93,658.35,579.64,10775.64,819,,
2012-10-08,NSE,10775.64,541.37,627.57,10689.44,817,,
